id,comments,news source,date,title,description,view,like
ILQiVShMJx8,"{""commentId"": ""UgyLg21HaAcvTzEgBxV4AaABAg"" ""text"": ""She comes to our country as a refugee we bring her in with arms wide open and all she does is attack America attack Jewish people and attack our police she needs to be kicked out of Congress immediately!""}",MSNBC,2020-09-13,Rep. Ilhan Omar: ‘The Majority Of People in Minneapolis Don’t Trust The Police’ | MSNBC,Democratic Rep. Ilhan Omar of Minnesota says Minneapolis leaders are developing an approach to public safety that doesn’t discriminate by skin color or ZIP code in the aftermath of George Floyd’s murder.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcRep. Ilhan Omar: ‘The Majority Of People in Minneapolis Don’t Trust The Police’ | MSNBC,108283,2260
ILQiVShMJx8,"{""commentId"": ""UgykgGmXnQtGk0ThqR14AaABAg"" ""text"": ""I'm here for the comment battle.\nOver the years it's become a part of my routine. I can't help but be attracted to the controversy and post my brilliant yet egotistical thoughts. I don't know how else to process the worry anger and voicelessness. I understand that engaging in the battle exacerbates this cancer growing in me but if I try to keep it inside I have panic attacks that last hours.""}",MSNBC,2020-09-13,Rep. Ilhan Omar: ‘The Majority Of People in Minneapolis Don’t Trust The Police’ | MSNBC,Democratic Rep. Ilhan Omar of Minnesota says Minneapolis leaders are developing an approach to public safety that doesn’t discriminate by skin color or ZIP code in the aftermath of George Floyd’s murder.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcRep. Ilhan Omar: ‘The Majority Of People in Minneapolis Don’t Trust The Police’ | MSNBC,108283,2260
ILQiVShMJx8,"{""commentId"": ""UgwUQL92UrC84OGkC9B4AaABAg"" ""text"": ""I know that I believe that they are definitely justified!  Been picked up as a black male short hair fitting the description when I was 9 months pregnant in a red dress and hair past my shoulders!  The reasons for trusting the police have been increasing and their response of violence against nonviolent protesters not looters arsonists and vandals! I saw a video of protesters in Oregon being beaten with bats and the police were hugging the attackers a right wing violent group!""}",MSNBC,2020-09-13,Rep. Ilhan Omar: ‘The Majority Of People in Minneapolis Don’t Trust The Police’ | MSNBC,Democratic Rep. Ilhan Omar of Minnesota says Minneapolis leaders are developing an approach to public safety that doesn’t discriminate by skin color or ZIP code in the aftermath of George Floyd’s murder.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcRep. Ilhan Omar: ‘The Majority Of People in Minneapolis Don’t Trust The Police’ | MSNBC,108283,2260
ILQiVShMJx8,"{""commentId"": ""Ugxx1_ZAUDxycthQtUl4AaABAg"" ""text"": ""Omar has zero credibility hypocrite and an ISIS sympathiser openly defending Turkey\u2019s position   of supporting ISIS and in creating massacres in Syria Iraq attacking Greece and the region.""}",MSNBC,2020-09-13,Rep. Ilhan Omar: ‘The Majority Of People in Minneapolis Don’t Trust The Police’ | MSNBC,Democratic Rep. Ilhan Omar of Minnesota says Minneapolis leaders are developing an approach to public safety that doesn’t discriminate by skin color or ZIP code in the aftermath of George Floyd’s murder.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcRep. Ilhan Omar: ‘The Majority Of People in Minneapolis Don’t Trust The Police’ | MSNBC,108283,2260
ILQiVShMJx8,"{""commentId"": ""UgyXnRCjprl-62gmwpZ4AaABAg"" ""text"": ""Dem Rep Ilhan Omar a member of the U.S. Congress (with the ability to declare war) yet never was required to register for Selective Service herself (the way young men are by punishment of law).  We just had two young L.A. sheriff deputies shot in the head and when the ambulance tried to enter the hospital emergency room protesters were there blocking the entrance yelling *_\""We hope you die!\""_*  Omar previously encourage Americans to join organizations engaged in physical attacks against the police.  Shame on her!""}",MSNBC,2020-09-13,Rep. Ilhan Omar: ‘The Majority Of People in Minneapolis Don’t Trust The Police’ | MSNBC,Democratic Rep. Ilhan Omar of Minnesota says Minneapolis leaders are developing an approach to public safety that doesn’t discriminate by skin color or ZIP code in the aftermath of George Floyd’s murder.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcRep. Ilhan Omar: ‘The Majority Of People in Minneapolis Don’t Trust The Police’ | MSNBC,108283,2260
GElYFKbGll8,"{""commentId"": ""UgzKNimHUCvRVM7HJXF4AaABAg"" ""text"": ""_NOTE! This is an old style broadside not a \u201cTweet\u201d. As this is not Twitter. If it\u2019s too much for you to handle move on. But If you are deeply appalled by what\u2019s happening in this Country read on._\n\n\ud83d\udc49  *VOTE!  BECAUSE WE STILL CAN!*  \ud83d\udc48\n                              \ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\n                          _A Broadside_\n\n*WE HONOR AND CHERISH* the memory the courage and the spirit of those Americans who suffered and fought and died whether willingly or unwillingly in the name of our Nation: on the battlefields on the cotton fields on the Great Plains and the River Valleys and those Americans who are today being assaulted beaten shot and murdered by unrepentant and undeniably racist police forces befitting a fascist regime and those Americans who daily fill our hospitals fighting a novel virus contagious and deadly. But if we wish to make this claim of honor true first we must honor Truth itself; for Truth is the only thing that cannot be overcome. *AND TRUTH IS NOW TELLING US WHAT MUST BE DONE!*\n\n*REGRETFULLY IN THE LIGHT OF REASONABLE AND SOUND REFLECTION upon:*\n\n\ud83d\udc49 *His* fluency of falsehoods  \n\ud83d\udc49 *His* fear of criticism and responsibility\n\ud83d\udc49 *His* insistence on taking credit where credit is not due\n\ud83d\udc49 *His* deficit of emotion-regulation resulting in juvenile displays personal attacks and insults unbecoming an adult \n\ud83d\udc49 *His* incumbency and his bid for reelection being void of any plan agenda mandate message or ideas \n \ud83d\udc49 *His* inability to maintain discretion on social media _and_\n\ud83d\udc49 *His* increasingly odious and unstatesmanlike behavior that indicates a pathologically unstable personality such that:\nPresident Donald Trump has clearly forfeited the trust and the confidence of those government institutions in his charge that possess knowledge sensitive and secret on matters affecting national security that they cannot in good confidence share with him \u2014 their President and Commander-in-Chief!*\n\n*OUR NATION* imperfect ever learning and self-correcting possesses the keys to enjoy \u201clife liberty and the pursuit of happiness\u201d. Nevertheless there come from time to time challenges to this ideal that require remediation. In these times we shall insist that our citizenship be recognized and counted uncontested!\n\n*THIS SITUATION* is untenable unworkable and gives rise to threats both domestic and foreign to the United States.  *WE CANNOT AFFORD THE LUXURY OF BEING AFRAID!* Our moment described as an \u201cInflection Point\u201d has come calling and in this election year of 2020 we have something to do \u2014 Let this be _OUR_ remedy!\n\n*AMERICA WILL NOT BE DISGRACED ANY LONGER!*\n\n\ud83d\udc49 *THIS PRESIDENT*  has been derelict in his duties\n\ud83d\udc49 *THIS PRESIDENT*  has undermined The Constitution of the United States \n\ud83d\udc49 *THIS PRESIDENT* has committed acts of human cruelty at our Nation\u2019s southern border - potentially to include crimes against humanity\n\ud83d\udc49 *THIS PRESIDENT* has been impeached\n\ud83d\udc49 *THIS PRESIDENT* has been found and confirmed as having lied to the American people about the true nature of the seriousness of COVID-19\n\ud83d\udc49 *THIS PRESIDENT* has not achieved any tangible act toward the betterment of the Nation\n\ud83d\udc49 *THIS PRESIDENT* has withheld information he is required by law to produce\n\ud83d\udc49 *THIS PRESIDENT* has verbally insulted our Servicemen and Servicewomen in our Nation\u2019s military \u2013 calling them \u201csuckers\u201d\n\ud83d\udc49 *THIS PRESIDENT* has been curiously evasive amid investigations persuant to the nature of his relationship with the Russian President Vladimir Putin\n\ud83d\udc49 *THIS PRESIDENT* has openly encouraged extreme street violence at the level of complicity\n\ud83d\udc49 *THIS PRESIDENT* has perverted the utility of America\u2019s federal defense and peace-keeping forces by turning them against America herself! \n\n_This list of offenses while not exhaustive provides more than enough cause to pursue criminal charges!_\n\n*ALL OF THE ABOVE IS CLEAR IS OBVIOUS AND IS TRUE!  AS WELL IT IS KNOWN TO BE TRUE BY ALL BRANCHES OF THE UNITED STATES GOVERNMENT BY THE FBI BY THE UNITED STATES MILITARY et al;  AND BY THE PEOPLE OF THIS NATION!*\n\n_FOR PRESIDENT DONALD TRUMP IS NOT QUALIFIED!  ON THE CONTRARY HE IS A MENACE TO THE PEACE!_\n\n*THEREFORE:*\n*IN ORDER TO RENDER THE UNITED STATES GOVERNMENT FAMILIAR AND PLEASANT TO THE PEOPLE RATHER THAN TERRIBLE AND UNRECOGNIZABLE*\n\n*WE SHALL* lawfully heed any required safety measures due to COVID-19 without protest or complaint to include wearing face coverings gloves and practicing social distancing. \n\n*AND IN RETURN*\n*WE SHALL NOT TOLERATE* any barriers threats obstructions hindrances or intrigues of any kind by any party whether from inside the United States or abroad by design or effect that suppresses deters delays denies manipulates interrupts or otherwise alters *OUR CIVIL RIGHT AND OUR CIVIC DUTY TO CAST OUR VOTE INVIOLATE AS IT IS GUARANTEED BY THE LAW OF THE LAND \u2014 ON OR BEFORE ELECTION DAY \u2014 TO REMOVE AND REPLACE PRESIDENT DONALD TRUMP AND HIS ADMINISTRATION IN THE NAME OF TRUTH FOR THE SAKE OF JUSTICE AND TO RESTORE THE PEACE!*\n\n_IF YOU ARE OF LIKE MIND PLEASE DO GRACE THIS BROADSIDE WITH YOUR SIGNATURE AT THIS LINK TO THE PETITION_\n\nhttp://chng.it/85D4r5HmsC""}",MSNBC,2020-09-13,Georgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,A Georgia sheriff’s deputy was placed on administrative leave after video was released showing the officer punching a subdued Black man in the head during an arrest.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcGeorgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,182795,2828
GElYFKbGll8,"{""commentId"": ""UgxqoSPveWDnLfS4e_J4AaABAg"" ""text"": ""This is why I\u2019m not crying over police being attacked. They had it coming.""}",MSNBC,2020-09-13,Georgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,A Georgia sheriff’s deputy was placed on administrative leave after video was released showing the officer punching a subdued Black man in the head during an arrest.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcGeorgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,182795,2828
GElYFKbGll8,"{""commentId"": ""UgzbtoFmXmpPSYRZwoN4AaABAg"" ""text"": ""One of these days the police gang is going to attack Americans in a fellow American is just going to run them over confiscate their weapons and use them against the police getting themselves.""}",MSNBC,2020-09-13,Georgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,A Georgia sheriff’s deputy was placed on administrative leave after video was released showing the officer punching a subdued Black man in the head during an arrest.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcGeorgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,182795,2828
GElYFKbGll8,"{""commentId"": ""UgysyPP6VtGQq-x6lEp4AaABAg"" ""text"": ""People get their butt kicked when they obstruct justice.Im sure he was mostly peacefully attacking Cops.""}",MSNBC,2020-09-13,Georgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,A Georgia sheriff’s deputy was placed on administrative leave after video was released showing the officer punching a subdued Black man in the head during an arrest.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcGeorgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,182795,2828
GElYFKbGll8,"{""commentId"": ""UgxG2lv82AyrJV9lbt14AaABAg"" ""text"": ""People need to intervene when these terrorist are attacking lone citizens! This terrorism is out of control and all need rounded up and burned!""}",MSNBC,2020-09-13,Georgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,A Georgia sheriff’s deputy was placed on administrative leave after video was released showing the officer punching a subdued Black man in the head during an arrest.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcGeorgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,182795,2828
GElYFKbGll8,"{""commentId"": ""Ugy2OmGQVw5uNXHpjMJ4AaABAg"" ""text"": ""Here let me answer your simple question. The reason is resistance. When you refuse to do simple things that police ask you to do you are microaggressing them which according to leftist law gives them the authority to then attack the person. Duh""}",MSNBC,2020-09-13,Georgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,A Georgia sheriff’s deputy was placed on administrative leave after video was released showing the officer punching a subdued Black man in the head during an arrest.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcGeorgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,182795,2828
GElYFKbGll8,"{""commentId"": ""UgyxR4r6e69UmSnaO_h4AaABAg"" ""text"": ""Citizens are under attack by the police state we live in citizens wake up cops are not here to help you.""}",MSNBC,2020-09-13,Georgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,A Georgia sheriff’s deputy was placed on administrative leave after video was released showing the officer punching a subdued Black man in the head during an arrest.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcGeorgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,182795,2828
GElYFKbGll8,"{""commentId"": ""UgyvEbr8L3LV2PqwGPd4AaABAg"" ""text"": ""And they wonder why ppl are fed up and start attacking police..prime example right here""}",MSNBC,2020-09-13,Georgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,A Georgia sheriff’s deputy was placed on administrative leave after video was released showing the officer punching a subdued Black man in the head during an arrest.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcGeorgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,182795,2828
GElYFKbGll8,"{""commentId"": ""UgysG4JRvGz0Nh3gBy54AaABAg"" ""text"": ""But they won't report when a black attacks a  white https://www.brighteon.com/db50da1b-e649-4e50-8606-020cbc7334ac""}",MSNBC,2020-09-13,Georgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,A Georgia sheriff’s deputy was placed on administrative leave after video was released showing the officer punching a subdued Black man in the head during an arrest.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcGeorgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,182795,2828
GElYFKbGll8,"{""commentId"": ""Ugzq7OPfqyIKgsbOhPF4AaABAg"" ""text"": ""if trump is not re re elected trump supporters cops ditch diggers NRA and trumpian dumbasses will retaliate with extreme force they have sworn that many times openly and trump encourages voilence in his name it will get much worse having the lack of moral law enforcement   https://www.theverge.com/21277579/ban-trump-violence-twitter-facebook     https://www.theguardian.com/us-news/ng-interactive/2019/aug/28/in-the-name-of-trump-supporters-attacks-database and the trumpian violence will not stop""}",MSNBC,2020-09-13,Georgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,A Georgia sheriff’s deputy was placed on administrative leave after video was released showing the officer punching a subdued Black man in the head during an arrest.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcGeorgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,182795,2828
GElYFKbGll8,"{""commentId"": ""Ugy--n5I-kOS21mEND14AaABAg"" ""text"": ""Another video of only the end probally resisted and attacked and he lost the battle these cop hating losers that film these incidents love to sell them clips for the news but edit out what lead to that outcome.""}",MSNBC,2020-09-13,Georgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,A Georgia sheriff’s deputy was placed on administrative leave after video was released showing the officer punching a subdued Black man in the head during an arrest.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcGeorgia Sheriff’s Deputy Seen Punching Subdued Black Man In The Head | MSNBC,182795,2828
EssAdQyEXBE,"{""commentId"": ""UgxIhnwaqxJznaCm5Yp4AaABAg"" ""text"": ""WW1 was dead 116516 people\nWW2 1941 - 1945 4 year war dead 291557 people\nKorean War war dead 36574 people\nVietnam War dead 58220 people\nIraq War dead 4431 people\nAfghanistan War 2445 people\nOsama bin Laden attack twin tower in 911 2001 dead 2977 people\nTrump wall street War nearly dead 200000 people in Covid 19 in 9 month\nThose are American Soldier who going to War is a heroes not loses n sucker""}",MSNBC,2020-09-13,Memo to Trump: 'You're Running Your Campaign Like Your Many businesses: Into The Ground' | MSNBC,Rev. Al Sharpton serves the president with a reality check comparing his mismanagement of the country and his campaign to his businesses.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcMemo to Trump: 'You're Running Your Campaign Like Your Many businesses: Into The Ground' | MSNBC,265680,8187
EssAdQyEXBE,"{""commentId"": ""Ugx0HKdBwj2wylXsr1Z4AaABAg"" ""text"": ""2016 Trump Make America Great again!      \n2020 Trump takes 4 years to destroy America!\n2024  Russia invades America !""}",MSNBC,2020-09-13,Memo to Trump: 'You're Running Your Campaign Like Your Many businesses: Into The Ground' | MSNBC,Rev. Al Sharpton serves the president with a reality check comparing his mismanagement of the country and his campaign to his businesses.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcMemo to Trump: 'You're Running Your Campaign Like Your Many businesses: Into The Ground' | MSNBC,265680,8187
