1493736883527897089,Russia's Progress 80 resupply ship blasted off today at 11:25pm ET and has reached orbit. It will dock to the station on Thursday at 2:06am ET. More... https://t.co/hwe6BQqACF https://t.co/Eem9dPbOGa
1493736883205001218,Confirmado! Não vai ter guerra! Bolsonaro convenceu Putin a não invadir a Ucrânia. https://t.co/RMDzTEtL9O
1493736882710134784,"Republicans in Harrisburg want to take your Social Security numbers, drivers license numbers, and taxpayer dollars to fuel their sham “audit.""\n\nIt's a direct attack on your right to privacy.\n\nI took them to court to stop them."
1493736882559238144,"@A_Flavinha_A Bolsonaro ameaçou o Putin. Se ele insistisse em invadir a Ucrânia ia colocar nosso exército, sob o comando do Pazuello, p/pintar o meio-fio das ruas e avenidas russas e consumir todo o leite condensado, strogonoff e vodka do País. Putin sensato, desistiu.\n#BolsonaroEvitouAGuerra"
1493736882445774855,Biden Tells Putin What Trump Never Would: The US Will Defend Every Inch Of NATO Territory https://t.co/I5jd5t65hh via @politicususa
1493736882387275777,"@MichaelPSenger ""More followers"" my arse, it would make sense if they had more followers that are media people.\n\nThey're trying to make excuses, anyone buying this is very naive. It was a partnership &amp; a coordinated attack versus the people of the world."
1493736882382917635,"Liz Truss told live on LBC that Russia is pulling troops back from the border with Ukraine, insists that a Russian invasion is ""highly likely"" and ""imminent."" https://t.co/i8rlT0XOAv"
1493736881665810433,"- Em 1876, Dom Pedro II foi o 1° estadista brasileiro a visitar a Rússia.\n\n- 146 anos depois, no ano em que comemoramos 200 anos da independência do Brasil, tenho a satisfação de realizar o mesmo percurso.\n\n- Nosso Brasil tem vocação de amizade com todas as nações do mundo. https://t.co/0twPjfOsDI"
1493736881401434114,"“It makes no sense for America”:\n\n@JoshMandelOhio calls out the Biden administration for imposing stricter regulations on Americans fleeing Ukraine, than it does on immigrants pouring over the U.S. southern border.\nhttps://t.co/qMd5egGiUA"
1493736881103654912,The absence of Angela Merkel has never been more apparent. Merkel handled Putin better than anyone.
1493736880965357569,Se disipan los vientos de guerra. La demostración de fuerza bélica de sus oponentes quebró a Putin!
1493736880793436160,When Russia doesn’t invade Ukraine tomorrow - the Biden regime will say they stopped it. 😂
1493736880642215936,米謀略当局、ゼロヘッジというサイトでロシアの情報が流れて仕事が邪魔されたって（大笑）\n\nhttps://t.co/5ahCC4O1cR
1493736880516460544,"Jair foi à Rússia comprar fertilizantes. Mas, aqui, ele fechou a fábrica que a Petrobras mantinha no Paraná. De fertilizantes."
1493736880478720010,"@SebastianEPayne Johnson's ""allies."" Putin and Lebedev?"
1493736880084381700,"@marcorubio Marco wants everyone to forget,that he 1st commissioned the Steele Dossier.He was so alarmed,he &amp; McCain sent the Trump/Russia contacts to the Feds. He wants you to forget, that he helped write the Repub Senate report confirming Trump was having contacts with Russians during '16"
1493736879262699520,"Is there a danger that Russia and China will form an alliance? “I think they will work together to torment the West,” says former NATO Ambassador and former U.S. Senator Kay Bailey Hutchison. @kaybaileyhutch @WalterIsaacson #RussiaUkraineCrisis https://t.co/HGq0S8ZUz7"
1493736878003998731,President Biden speaks on Ukraine-Russia crisis as some Russian troops n... https://t.co/DNM7p6QIcR via @YouTube
1493736877811290113,"Just so you know - Justin Trudeau is seizing the bank accounts of peaceful protesters.\n\nHe's 100x more of a threat to ""democracy"" than anything happening in Ukraine right now."
1493736877005885441,"@chrisantana @soualexborges @jairbolsonaro Stalin, Lenin e Khrushchov eram assassinos ou verdadeiros genocidas e até prova em contrário o Putin não fez assassinatos em massa o máximo que ele faz é oferecer um chá indigesto."
1493736876787654656,I remember squiring PJ &amp; his lovely wife Tina around 1990s Russia with the craziness you might expect from a genius like him in a place like that. RIP to the greatest political humorist of all time. Condolences to Tina &amp; their kids. The world humor account is bankrupt today.\n\nEND https://t.co/OSSbYcVEI8
1493736876766904320,#AoVivo: Presidente Jair Bolsonaro desembarca na Rússia para cumprimento da agenda de viagem oficial. Acompanhe:  https://t.co/5LAsvFC24x
1493736875428749312,"outro dia era a MRE britânica não sabendo que regiões russas ficam na rússia, agora isso, teve ainda a explicação clara sobre o que estava sendo tramado e como isso daria em guerra nuclear.\n\nÉ só voadora no joelho."
1493736874409701378,@StephenWohltman @DigbysNotFooled @JeffCassman @YouTube He told Putin that they don't talk about Fatima in Rome anymore so I doubt he'll do it
1493736872870219783,"The US strategy vis-a-vis Russia in this ongoing crisis w/Ukraine has been to fight the Kremlin every inch of the way, not on the ground, but in the memesphere.\n\nIt's a battle of narratives &amp; information. This is what I think most people are missing from this entire affair.\n\n1/x"
1493736872023142400,SE TÁ NA INTERNET É VERDADE!\n\nPutin convida Bolsonaro para urseata. Bolsonaro escolheu um urso polar. Breve mais informações! #BolsonaroEvitouAGuerra
1493736871431749632,só uma pessoa pode por um ponto final nas tensões entre rússia e ucrânia https://t.co/iwaELJqyzK
1493736870383165440,@gessycarocha_ Alguém sabe explicar o que Carlos Bolsonaro está fazendo na Rússia? https://t.co/RphYogp37N
1493736869816905731,Que negociação Carluxo foi fazer na Rússia em favor da cidade do Rio de Janeiro?
1493736869573447680,"BREAKING: The Association of Flight Attendants, a union representing 50,000 airline employees, calls on Homeland Security to ""get serious"" and create a ""centralized list"" of violent passengers because ""flights are under attack."" RT IF YOU SUPPORT THE IDEA!"
1493736869477105667,"Mano, é sério que Carluxo tá passeando na Rússia e todo mundo tá numa boa com isso? E se fosse o filho do Lula nessa espelunca?"
1493736868956966915,"Bárbara faz piada sobre encontro de Bolsonaro e Putin e coloca jornalistas em ""colapso"" https://t.co/VyUFl7KgCS"
1493736868806025219,Who appreciates President Biden for standing up to Putin? ✋
1493736868294365188,"@McFaul With all your bases around Russia, you threatened first!"
1493736867656654850,"@SuperMegaShow ""The boys save the Ukraine."" next week's podcast title"
1493736867610738688,"***UPDATE*** Feb 13 2022 -&gt; https://t.co/T56JLXyF7F\n\n#Russian Navy Anti-Ship Capabilities in Mediterranean &amp; Black Sea\n\nHighlights:\nTu-22M3 BACKFIRE-C and MiG-31K FOXHOUND deployed to Khmeimim, Syria. Latter reportedly with Kinzhal hypersonic missiles. This move was anticipated https://t.co/P7SM8TgVdz"
1493736867233206273,"China inflation data, Russia-Ukraine crisis, oil https://t.co/Rxdp5hKcl9"
1493736866943668230,@martjacques The former republics left of their own free will. And Russia is the only major European Power still holding most of its imperial conquests. https://t.co/UJySnFh9aH
1493736866566352898,#BREAKING: Ukraine officially makes antisemitism illegal. Judeophobia crimes will be punished with a fine of $600 or up to 3 years in prison. #SaveUkraine
1493736866340012032,"Oleg Tsaryov, who served in Parliament for twelve years, \nis best known for standing as a pro-Russia candidate in the 2014 presidential elections\nHe then defected to Donetsk,\n\n where he became the first speaker of the parliament of Novorossiya, a breakaway state in east Ukraine"
1493736865614249984,"See, here's the problem.  When you realize the scale of what WH, DoS, DoD and IC are willing to do to fabricate the 'pending Russia invasion', for some weirdly needed diplomatic win, it resets the mind to ask questions about those PCR tests, COVID stats, n' other dubious stuff. https://t.co/6yX23J6D7D"
1493736865287000064,Russia notifies OSCE it will not take part in Ukraine-requested consultations — diplomat https://t.co/z8KRebeCDT
1493736864930402306,"The best Putin massive table memes spotted on Twitter, a short thread: \n\nhttps://t.co/KrfcIFuXdt"
1493736864309731328,"1/ It's maddening watching Putin hold these cards. It feels like he's in charge, holding us all hostage.\n\nBut not really - he is operating from a position of severe weakness. Having failed to coax Ukraine back into his orbit, a potentially disastrous invasion is his last resort."
1493736863894421510,Manga: Attack on Titan https://t.co/6BYOXgVken
1493736863689228288,“President Putin says it's not Russia. I don't see any reason why it would be.” - the former guy.\n\n“The world will not forget that Russia chose needless death and destruction.” - President Biden\n\nI prefer Presidents who stand up to Russia instead of pushovers who take their side.
1493736863336747008,@AssusReamus Russia Is in for a never ending partisan/guerrilla war. They could topple the Ukraine government but the people will fight forever. Of course innocent civilians will bear the brunt of this war like all others.
1493736862732611584,Valentine’s Heart Attack\n\n#原神 #eimiko #RaidenEi #yaemiko https://t.co/6TbZr9A0nd
1493736862506274818,Trump Russia hoax was a diversion from Clinton campaign's 'real wrongdoing'\nhttps://t.co/bqNhTnaNFa
1493736861860311042,"Yes, I have alot of favourites including Demon Slayer, Attack on Titan, My Hero Academia and Death Note. https://t.co/B95zMQiKcV"
1493736861851865089,"Is the money Biden sent #Ukraine available for border protection, or is it available for when the #russianinvasion is over to pay the #Russians like Obama paid IRAN? \n\nHe mentions projects, but no specifics. Does it have something to do with #HunterBiden, &amp; #Burisma? https://t.co/w8EzdXIHFj"
1493736860660772865,"1/ About Putin’s claim of Ukraine’s genocide against Donbas people.\nHere is Styopa Chubenko (16). A young goalie from Donbas. Half Russian, half Ukrainian. In 2014, Putin’s goons arrested him, tortured for days - and executed with 5 shots in the head. Just for being pro-Ukraine. https://t.co/tlSTxbydzm"
1493736860346208257,"I have just signed a petition sponsored by @AllOut in support of the work of the Russian LGBT Network, labelled as ""foreign agents"" by the Russian Ministry of Justice 🌈\n#Russia #LGBTQ+\nhttps://t.co/n2Ns1vCwhw"
1493736859326816262,"GOP horse shite.....Court Filing Started a Furor in Right-Wing Outlets, but Their Narrative Is Off Track https://t.co/dUfWcYiaZN"
1493736858911662081,"@Santandave1 not happy w u mate where was law of attraction, suvivors guilt and heart attack?????"
1493736858110636032,"The international community was warned that about 1 a.m. on February 16 ( I.e. right now, local time in #Ukraine) Russia would invade its neighbour. Where is the invasion? Any apologies for inflaming tensions and misleading the world public? Shame, just shame!!!"
1493736857779286020,"Sucesso, PRESIDENTE @jairbolsonaro , nessa viagem a RÚSSIA!\n#BolsonaroEvitouAGuerra #Bolsonaro22Ate2026 https://t.co/Qm0M03nLQ2"
1493736856625852416,Who thinks Trump gave top-secret information to Russia?
1493736856277565446,"It's funny almost as much as it's sad.\n#UnitedNations' #HumanRights council is so bias that I wouldn't be surprised if it adopt a way crazier decision, e.g. #Israel make for 8/13 letters in the 2 countries' names=61.54% accountability for the #RussiaUkraineCrisis\n#RusSIA #ukRAInE https://t.co/uUlnwuyWGv"
1493736855971500033,"@M_A_Schoeller Fragen Sie am besten die einfachen Menschen in der Ukraine, was die davon halten. Niemand will kämpfen und niemand will sterben."
1493736855153434625,"President Biden used his White House speech to deter a Russian invasion of Ukraine: “To the citizens of Russia, you are not our enemy &amp; I do not believe you want a bloody, destructive war with Ukraine.” It's hard to get past Russian propaganda, but the Internet makes it possible."
1493736855057088514,"🤔 How many sovereign nations has Russia invaded in the last 40years or so?\n\nNow, how many have the US invaded?"
1493736854709227521,@Ayei_Eloheichem @MartinSkold2 Putin is way way a clever then you guys
1493736854276820992,"An attempted assassination of a mayoral candidate, an attack on the Capitol that resulted in the death of an officer, a terrorist attack in Waukesha that murdered 6 people — all perpetuated in the last year by men who espouse black nationalist views. We gonna discuss that?"
1493736854104932360,"""We were witnesses to a war in Europe, and this was initiated by Nato against Yugoslavia.""\n\n- Vladimir Putin https://t.co/ZDie8jnLAl"
1493736853798891522,"Alright, the time has finally come..\n\nLet’s sort the Attack on Titan characters into Hogwarts Houses:"
1493736853790347268,@um72de @Luciano27771 You want Russia to leave #Crimea?\n\nStep one: undo the #Kosovo precedent.... The big pink elephant in the diplomatic room...\n\n#Ukraine #Russia
1493736853320704000,PUTIN quer decretar dia de Santo Bolsonaro após ele parar uma guerra!!!!!!
1493736852637069316,"@taru_sisko I can't rationalise this with Putin's views on LGBTQ rights, its bizarre!"
1493736852573999105,@of_guner @Midnightrider98 That comes after Ukraine  started ww3
1493736852255301634,STF dá 24h para Bolsonaro explicar porquê Putin resolveu retirar partes das tropas russas da divisa com a Ucrânia.
1493736852125143050,"@justinamash The Patrot Act passed the Senate 99-1 Oct 2001 following the attack on Sept 1, 2001 giving the govt permission to conduct surveillance on its citizens. That's quite a few mbrs you're suggesting be booted out."
1493736851680628742,"Exactly. Russia &amp; China want nothing more than to see America dividing\n\nYou are destroying your own country, if you engage in these: \n\n- lies about what’s occurred in USA politics\n- distraction from values\n- unfair criticism of our leadership\n- ‘what-about-ism’ instead of thought https://t.co/NemV2yRrxo"
1493736851231838209,"That was a good speech from Biden. Direct, forceful, unequivocal. \n\nQuick summary: \n\n- still hopeful for diplomacy, but ready for whatever\n\n- despite Kremlin claims, not seeing any tangible signs of Russian deescalation\n\n- reiterated that an attack is possible at any time 1/3"
1493736851034812417,"If #Russia attacks #Ukraine, standby for the deniers and “blame America” crowd like @TuckerCarlson to claim that somehow our preparation forced Russia to attack. Not the 140,000 troop buildup of Russia."
1493736850938343427,your reminder that Former Fuck withheld military aid to Ukraine because they wouldn't lie for him
1493736850405605378,O Putin devua virar pro bozo e falar: quem gosta de nazi é o inverno russo tá
1493736850258866179,"NEW: @POTUS not alone saying #Russia amassed 150,000 troops along #Ukraine's borders\n\nNew report from #Estonia's foreign intel service says ""Russia mobilized 150,000 men...deploying units &amp; capabilities from all its military districts, including the Far East, &amp; all 12 armies"" https://t.co/li0TdLQO09"
1493736850225258498,"Jesse Watters: “Hillary broke into a presidential candidate’s computer server and a sitting president’s computer server. There, her hackers planted evidence, fabricated evidence connecting Trump to Russia.” \nTHIS IS A LIE\nThat’s how they’re spinning the Durham filling on Fox."
1493736849831043073,"The more Putin attempts to bring countries closer to Moscow, the more he repels them. \n\nThe more that this happens, the more he will deploy military force to shore up autocrats willing to defy their people. https://t.co/yaWFoCK8KV"
1493736849440968705,"@January6thCmte @RepRaskin The #Jan6 attack on Capitol was meant to delay the electoral count long enough for 🧵\n\n""Only later, as Congress prepared to count electoral votes, did legislators in some of those states begin talking unofficially about “decertifying” the Biden electors.""\nhttps://t.co/OlP6ldolta"
1493736849310830592,@mssusangb @kathvyt @itskerrii But that didn’t happen did it? \n\nIn fact Russia was just given a green light to continue doping teens
