id,comments,news source,date,title,description,view,like
kl2rZp7s3hg,"{""commentId"": ""UgwE84mNkwbw2n7pp8Z4AaABAg"" ""text"": ""Trump couldn't fight the Corona Virus so he's fighting his own American people.\nTrump is just wasting valuable time by having the American Federal Agents terrorizing the American people. Trump is a coward by ignoring the real issues affecting our security in America. He is not wanting to handle the issue about the Bounty Hunters attacking our American soldiers at Afghanistan.""}",MSNBC,2020-07-26,Rep. Val Demings: ‘Trump Is Doing Everything He Can To Instill Fear’ | MSNBC,Democratic Rep. Val Demings of Florida a top contender for Biden’s vice-president says Trump’s racist dog-whistles about the suburbs and his deployment of federal law enforcement are “disgraceful.”» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcRep. Val Demings: ‘Trump Is Doing Everything He Can To Instill Fear’ | MSNBC,421408,7111
kl2rZp7s3hg,"{""commentId"": ""UgzmYFBIvtQlJ0A4Si54AaABAg"" ""text"": ""When I was a kid I always feared that another country would invade us and attack us. Never would I imagine that it\u2019d be our OWN Country that would be at war with itself..\ud83d\ude14""}",MSNBC,2020-07-26,Rep. Val Demings: ‘Trump Is Doing Everything He Can To Instill Fear’ | MSNBC,Democratic Rep. Val Demings of Florida a top contender for Biden’s vice-president says Trump’s racist dog-whistles about the suburbs and his deployment of federal law enforcement are “disgraceful.”» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcRep. Val Demings: ‘Trump Is Doing Everything He Can To Instill Fear’ | MSNBC,421408,7111
kl2rZp7s3hg,"{""commentId"": ""UgxdmJUf-DQHCcDtkBh4AaABAg"" ""text"": ""William  Barr is part of trump's criminal Enterprise.Trump's is a TREASONOUS TRAITORS. Trump and Mitch McConnell attacking Democratic States for their political Greedy agenda.""}",MSNBC,2020-07-26,Rep. Val Demings: ‘Trump Is Doing Everything He Can To Instill Fear’ | MSNBC,Democratic Rep. Val Demings of Florida a top contender for Biden’s vice-president says Trump’s racist dog-whistles about the suburbs and his deployment of federal law enforcement are “disgraceful.”» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcRep. Val Demings: ‘Trump Is Doing Everything He Can To Instill Fear’ | MSNBC,421408,7111
kl2rZp7s3hg,"{""commentId"": ""UgzCewx5EWpFv4svVvR4AaABAg"" ""text"": ""Every leader who pulled the \""us vs them\"" military attack has destroyed their country.  The usa is no different.""}",MSNBC,2020-07-26,Rep. Val Demings: ‘Trump Is Doing Everything He Can To Instill Fear’ | MSNBC,Democratic Rep. Val Demings of Florida a top contender for Biden’s vice-president says Trump’s racist dog-whistles about the suburbs and his deployment of federal law enforcement are “disgraceful.”» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcRep. Val Demings: ‘Trump Is Doing Everything He Can To Instill Fear’ | MSNBC,421408,7111
B2_wraEmEGo,"{""commentId"": ""UgxFK3_vujvdURY36r14AaABAg"" ""text"": ""Here's the correct title\n\nMob tries to attack driver man is shot from member of the mob through horrible gun control and zero awareness of his surroundings or backstop""}",MSNBC,2020-07-26,Jeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,In Aurora Colo. a blue jeep drove into a crowd of Black Lives Matter protesters on the interstate sending people scrambling. One demonstrator fired a weapon in response grazing one person. The protest called for justice for 23-year-old Elijah McClain a black man who died last year in police custody.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcJeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,351006,3413
B2_wraEmEGo,"{""commentId"": ""UgyaKYJUK-mUXLwt6NJ4AaABAg"" ""text"": ""Okay destroy small business while they are already hurting because of BLM? Seriously makes no sense it\u2019s an attack on the middle class.""}",MSNBC,2020-07-26,Jeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,In Aurora Colo. a blue jeep drove into a crowd of Black Lives Matter protesters on the interstate sending people scrambling. One demonstrator fired a weapon in response grazing one person. The protest called for justice for 23-year-old Elijah McClain a black man who died last year in police custody.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcJeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,351006,3413
B2_wraEmEGo,"{""commentId"": ""UgzciI6DElED1Qr0yMh4AaABAg"" ""text"": ""Racist attack FROM blacks alway go ignored by the news.""}",MSNBC,2020-07-26,Jeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,In Aurora Colo. a blue jeep drove into a crowd of Black Lives Matter protesters on the interstate sending people scrambling. One demonstrator fired a weapon in response grazing one person. The protest called for justice for 23-year-old Elijah McClain a black man who died last year in police custody.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcJeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,351006,3413
B2_wraEmEGo,"{""commentId"": ""UgzB66YaMKIJaik5qVh4AaABAg"" ""text"": ""I DONT CARE IF THEY HATE THE POLICE AND GO AFTER THEM CAUSE I HATE THE POLICE BUT I HAVE JUST CONFIRMED AND FOUND THE STORY ON NEWSWEEK OF BLACK LIVES MATTER NOW ATTACKING STATUES OF JESUS AND THE STORY CAN BE FOUND ON NEWSWEEK TITLED WHITE JESUS STATUES SHOULD BE TORN DOWN BLACK LIVES MATTER LEADER SAYS. I AM SORRY BUT THEY HAVE GONE TO FAR AND BLACK LIVES DO NOT MATTER AT ALL TO ME AND THIS WILL END VERY BAD FOR THEM. THEY WILL BE HATED AND DESPISED BY ALL IF A STORY LIKE THIS GAINS TRACTION BUT OF COURSE THE MEDIA HAS ALWAYS BEEN A BUNCH OF LEFT WING FANATICS THAT HATE ANYTHING BEAUTIFUL AND PURE BUT I HOPE THAT BLM IS PUT DOWN LIKE THE RABID DOGS THEY ARE.""}",MSNBC,2020-07-26,Jeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,In Aurora Colo. a blue jeep drove into a crowd of Black Lives Matter protesters on the interstate sending people scrambling. One demonstrator fired a weapon in response grazing one person. The protest called for justice for 23-year-old Elijah McClain a black man who died last year in police custody.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcJeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,351006,3413
B2_wraEmEGo,"{""commentId"": ""Ugzw2noWfqo0Nx_EFr14AaABAg"" ""text"": ""They want justice by attacking innocent people cause that makes sense they dont want justice they just want to attack random people that dont agree that violence is the answer.""}",MSNBC,2020-07-26,Jeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,In Aurora Colo. a blue jeep drove into a crowd of Black Lives Matter protesters on the interstate sending people scrambling. One demonstrator fired a weapon in response grazing one person. The protest called for justice for 23-year-old Elijah McClain a black man who died last year in police custody.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcJeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,351006,3413
B2_wraEmEGo,"{""commentId"": ""UgzoFUcpoWnJfzj-2px4AaABAg"" ""text"": ""The empire strikes back""}",MSNBC,2020-07-26,Jeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,In Aurora Colo. a blue jeep drove into a crowd of Black Lives Matter protesters on the interstate sending people scrambling. One demonstrator fired a weapon in response grazing one person. The protest called for justice for 23-year-old Elijah McClain a black man who died last year in police custody.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcJeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,351006,3413
B2_wraEmEGo,"{""commentId"": ""UgwVoMWBnmEYW7xovkR4AaABAg"" ""text"": ""White Privilege on Display in Post-Super Bowl Riots\nFollowing the Philadelphia Eagles\u2019 Super Bowl win  die-hard fans took to the streets of Philly to celebrate leaving in their path a whirlwind of violence and destruction as well as a question of racial inequality. Looting property damage fires and injuries dominated the riots.\n\nDespite videos posted all over social media depicting absolute chaos and damage as well as reports of patrons attacking police officers a representative for the mayor\u2019s office reported there were only three arrests.\n\nWhen Detroit\u2019s basketball team the Pistons won the 1990 basketball championship eight people died in the rioting which followed the celebrations.\n\nChicago Bulls to multiple basketball championships in the 1990s  fans rioted nearly every time they won.\nThe worst outbreak of civil disorder was after the team\u2019s third consecutive championship in June 1993 when two people died. A woman standing on her balcony was shot and killed by a stray bullet and a man was pulled from his car at an intersection and shot to death.""}",MSNBC,2020-07-26,Jeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,In Aurora Colo. a blue jeep drove into a crowd of Black Lives Matter protesters on the interstate sending people scrambling. One demonstrator fired a weapon in response grazing one person. The protest called for justice for 23-year-old Elijah McClain a black man who died last year in police custody.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcJeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,351006,3413
B2_wraEmEGo,"{""commentId"": ""UgxFu-XFpQIiBtpezyN4AaABAg"" ""text"": ""This jeep was running away after being attacked. Find the videos that show the real story. The tire was already flat because the mob attacked this family already.""}",MSNBC,2020-07-26,Jeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,In Aurora Colo. a blue jeep drove into a crowd of Black Lives Matter protesters on the interstate sending people scrambling. One demonstrator fired a weapon in response grazing one person. The protest called for justice for 23-year-old Elijah McClain a black man who died last year in police custody.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcJeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,351006,3413
B2_wraEmEGo,"{""commentId"": ""UgzxwZrzUBTqtxYEmaF4AaABAg"" ""text"": ""Yup he is attacking the Blue states though they have been protesting peacefully and Fox news is scaring everyone with the coverage.  Meanwhile  Republicans  are trying to gut Social Security by pretending to go against other Republicans who want to pass another stim package with a payroll tax cut  attached to it.  Yet with unemployment reaching high numbers many are not working so a payroll tax cut would benefit the upper classes and businesses; not middle or lower classes. Most of what is going on is geared to create confusion and rob the people.  Follow the money; not the Fool.""}",MSNBC,2020-07-26,Jeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,In Aurora Colo. a blue jeep drove into a crowd of Black Lives Matter protesters on the interstate sending people scrambling. One demonstrator fired a weapon in response grazing one person. The protest called for justice for 23-year-old Elijah McClain a black man who died last year in police custody.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcJeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,351006,3413
B2_wraEmEGo,"{""commentId"": ""UgwMuANwzqV1FvITJzx4AaABAg"" ""text"": ""People\nin the land of the living\u2026the Resistance Fear Mongers Lovers of: Abortion\nAbuse Homosexuality Socialism Homelessness MS-13 Antifa Liberalism\nDiversity Identity Politics Journalism Greed Political Correctness\nTerrorism Islam Woke Green New Deal Scientism Lawlessness.\u00a0 Those lost & deceived\u2026yes the Democratic\nSect Party Murray Carpenter Samantha Power George W Bush Anderson Cooper\nFauci Neil Furguson Shi Zhengli\u00a0 PRC Huawei\nZTE Gen He Fuchu Evelyn Farkas Rick Bright Fake Bill Gates Cyrus Vance Warren\nBuffett AOC & Company Lori (Karen) Lightfoot Biden Fox\u2019s Chris Wallace\n& Neil Cavuto Shawn King Strzok Pelosi McCabe J Lew Comey Jim\nCarrey Clinton Weissmann Ben Rhodes Halper Nadler Symone Sanders Adam\nPinocchio Schiff Colin Powell John Gleeson Gov Pritzker Hawk Newsome Dana Nessel\nPhil Murphy Chris Van Hollen Tim Ryan Rosenstein Antony Blinken Seth\nMoulton Bolton Schumer Juan Goya Robin Diangelo Nelie/Bruce Ohr Thomas\nDonohue Kaepernick George Soros Tom Donahue Rice Manafort Mills Spencer\nAckerman Holder Yates James Mattis Brennan Seth Meyers Jim Acosta\nStephen Colbert John Oliver Jack Dorsey Jon Stewart Tim Wise Lawrence\nO\u2019Donnell Don Lemon Meghan McCain Kirstien Nielsen Jake Tapper Rachel\nMaddow Chris Hayes Whoopi DeNiro Bill Maher Jimmy Kimmel Chris &\nAndrew Cuomo Emmet Sullivan John Gleeson Jimmy Fallon Rev Wilton D Gregory\nAlec Baldwin Morning Joe Karen Attiah Jenny Durkan Chuck Todd AG\nSulzberger Ezra Klein Jonah Peretti Matt Murray Kenneth Lerer H Stern Lee\nMoran Kathleen Kingsbury Trevor Noah Thomas J Friedman Joy Behar Arianna\nHuffington Kimberly Gardner Howard Dean Mary Trump Ted Wheeler Tomeka\nHart Schwarzenegger Jeff Zucker Susan Rosenberg Gretchen Whitmer Denis\nMcDonough Jeff Bezos Joe Pientka Muriel Bowser Sergey Brin Tedros A\nGhebreyesus Yoel Roth Lauren Powell Jobs Eric Schmidt Mueller Zelnsky Gina\nHaspel Jens Stoltenberg Chris Wray Mike Ryan YES\u2026the socialist left sect\nparty those workers of iniquity & evildoers & liars. also\u2026msnbc cnn\ncnbc abc cbc bbc cbnc nbc (news verification unit) brookings institute huffpost\nusa liberal universities bank of america the hill time new york times nyt\neditorial board the wall street journal the washington post associated\npress sporting news global news usa today slate los angeles times\ndeadline pbs rolling stone wired the star the hollywood reporter axios\nnational review new york vox fortune vice us washington examiner apple\nnews vogue the atlantic elite daily business insider wwd vanity fair\nmother jones bloomberg week daily mail boston globe the new yorker npr\nnational post esquire crowdstrike politico town&country tmz 1619\nproject the conversation daily beast qq mic the view 60 minutes abc\nnews disney youtube twitter face book apple google amazon netflix tbs\nhollywood open society foundation the independent mashable drudge report\nbyd crowdstrike (Henry) cisco airbnb usa conference of catholic bishops advocate\nthe hachette the guardian techcrunch medium book group wilkmedia tyt\nyahoo/entertainment/finance dropbox ubisoft people bazaar microsoft\nmozilla quartz newsweek reuters global times people daily china xinhua\nnews the global times south china morning post marie claire uk at&t\nverizon chamber of commerce turning point usa wall street the eu intel et\ncanada southern poverty law center chicago tribune the lincoln project\naclu christianity today business times the wrap us news maclean\u2019s\nbuzzfeed pew research center freedom from religious foundation mind the gap\nrefinery29 the telegraph protect our democracy the ftc who national institute\nof health defense policy board the usa agency for international development business\nround table lobbyist nature magazine cdc hdfc ica snapchat white house\npress core mediamatters the nba intel pepsi\u2026are all about Pleasure Power\n& Avoidance of Responsibility\u2026pathetic life principles they believe\npractice & bow down to.\u00a0 One more\nTRUTH\u2026there all LESS THAN NOTHING.""}",MSNBC,2020-07-26,Jeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,In Aurora Colo. a blue jeep drove into a crowd of Black Lives Matter protesters on the interstate sending people scrambling. One demonstrator fired a weapon in response grazing one person. The protest called for justice for 23-year-old Elijah McClain a black man who died last year in police custody.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcJeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,351006,3413
B2_wraEmEGo,"{""commentId"": ""Ugz50ymi2o6PcRapXt14AaABAg"" ""text"": ""I HOPE ALL OF  US WILL TAKE INTO ACCOUNT WHAT IT'S HAPPENING!!! If you pay close attention to Trump words I'M FOR LAW AND ORDER (He isn't all the people that helped him to become president now are convicted felons)  Trump PURPOSELY  is creating a source of emergency when there isn't. He wants to PLEASE HIS BASE by attacking DEMOCRATIC STATES only. INTENTIONALLY HAVE requested federal unmarked police to attack the peaceful protestors which they were when all was going well when all of the sudden chaos started with buildings been defaced by graffiti were sat on fire while shooting and violence began... \nPay attention please!!! NONE OF THESE ACTIONS WERE DONE BY THE PROTESTORS - THESE VANDALISM AND VIOLENCE IT'S BEING SET BY THE SAME FEDERAL FORCE DRESSED IN STREET CLOTHS SO THE PEACEFUL PROTESTORS CAN BE BLAME FOR IT.... I would like you to see all those videos \nThese chosen man are being pay extra taxpayers money to CAUSE ALL THIS MAYHEM!!! DURING EXCERCISING THEIR CONSTITUTIONAL RIGHTS>\nWHAT TRUMP IS DOING IS ILLEGAL IS A SIGN OF FASCISM DICTATORSHIP APPLYING AUTHORITARIAN RULES.\nPlease don't blame all this chaos on the PROTESTORS!!!\nTRUMP IS DOING ALL THESE ILLEGAL ACTIONS WHILE HE DOESN'T PAY ATTENTION TO THE VIRUS THAT HAS KILLED 146000 AMERICANS.!! FREEDOM FORM TRUMP!! VOTE HIM OUT OR AMERICA WILL CEASED TO BE A DEMOCRATIC  NATION!!!""}",MSNBC,2020-07-26,Jeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,In Aurora Colo. a blue jeep drove into a crowd of Black Lives Matter protesters on the interstate sending people scrambling. One demonstrator fired a weapon in response grazing one person. The protest called for justice for 23-year-old Elijah McClain a black man who died last year in police custody.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcJeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,351006,3413
B2_wraEmEGo,"{""commentId"": ""UgxsCJf-NLM-ncFmZL94AaABAg"" ""text"": ""I can see right through the Marxist tactics of CNN that are pushing the public into socialism and communism!  The Corrupted Narratives Network started by creating false narratives of fear mongering; then they promoted continual economic shutdowns to crash the global economy; then they stirred up racial and social division pitting groups against one another then they promoted lawlessness on the streets with rioting looting vandalism violence autonomous zones (using trained Marxist Black Lives Matter and Antifa groups as cover); then they attacked executive branch institutions with their \""defund the police\"" campaign; then they attacked the judicial branch by unconstitutionally filing lawsuits against that couple in Missouri who were defending their property; now they are setting up a narrative accusing the president of not accepting the results of an election that has not even happened; they are pulling out all the stops even to the point of starting civil war in order to win the election to gain power.  The people of the United States should see what they are doing and just say \""no.\""  We are not going to fall for your fear economic shutdowns racial and societal divisions lawlessness on the streets distortions of the functions of the executive and judicial branches of government attacks against constitutional freedoms nor your push towards civil war!  We are not playing your \""DIVIDE AND CONQUER\"" games!  If anything we will take you to court for anti-constitutional treason and for violating the laws of the land!  YOUR MARXIST REVOLUTIONARY TACTICS ARE EXPOSED!""}",MSNBC,2020-07-26,Jeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,In Aurora Colo. a blue jeep drove into a crowd of Black Lives Matter protesters on the interstate sending people scrambling. One demonstrator fired a weapon in response grazing one person. The protest called for justice for 23-year-old Elijah McClain a black man who died last year in police custody.» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbcMSNBC delivers breaking news in-depth analysis of politics headlines as well as commentary and informed perspectives. Find video clips and segments from The Rachel Maddow Show Morning Joe Meet the Press Daily The Beat with Ari Melber Deadline: White House with Nicolle Wallace Hardball All In Last Word 11th Hour and more.Connect with MSNBC OnlineVisit msnbc.com: http://on.msnbc.com/ReadmsnbcSubscribe to MSNBC Newsletter: http://http://MSNBC.com/NewslettersYouTubeFind MSNBC on Facebook: http://on.msnbc.com/LikemsnbcFollow MSNBC on Twitter: http://on.msnbc.com/FollowmsnbcFollow MSNBC on Instagram: http://on.msnbc.com/InstamsnbcJeep Drives Through Crowd of Black Lives Matter Protesters in Colorado | MSNBC,351006,3413
